nBytes,nPackets,activeTime,sleepTime,ports,dns_req,ntp_req,dns_interval,ntp_interval,avg_pkt,mean_rate,Label
9510,86,31,869,8,12,6,200.0,200.0,110.5813953488372,0.10798964389534883,18
12191,108,34,866,9,16,8,151.25,151.25,112.87962962962963,0.11023401331018519,18
8727,77,27,873,8,12,6,200.0,200.0,113.33766233766234,0.11068131087662338,18
9567,86,29,871,9,16,8,150.0,150.0,111.24418604651163,0.10863690043604651,18
11534,103,34,866,8,12,6,200.0,200.0,111.98058252427184,0.10935603762135922,18
10257,86,31,869,10,12,6,200.0,200.0,119.26744186046511,0.11647211119186046,18
12383,114,39,861,8,12,6,200.0,200.0,108.62280701754386,0.10607695997807018,18
8904,79,28,872,8,12,6,200.0,200.0,112.70886075949367,0.11006724683544304,18
9242,83,30,870,8,12,6,200.0,200.0,111.34939759036145,0.10873964608433735,18
12045,109,37,863,8,12,6,200.0,200.0,110.5045871559633,0.10791463589449542,18
9748,87,31,869,8,12,6,200.0,200.0,112.04597701149426,0.10941989942528736,18
9894,89,31,869,9,16,8,151.25,151.25,111.1685393258427,0.10856302668539326,18
11129,98,32,868,8,12,6,200.0,200.0,113.56122448979592,0.11089963329081633,18
10081,92,34,866,8,12,6,200.0,200.0,109.57608695652173,0.10700789741847826,18
9286,83,30,870,8,12,6,200.0,200.0,111.87951807228916,0.10925734186746988,18
12368,112,39,861,8,12,6,200.0,200.0,110.42857142857143,0.10784040178571429,18
9498,87,32,868,8,12,6,200.0,200.0,109.17241379310344,0.10661368534482758,18
11797,106,36,864,8,12,6,200.0,200.0,111.29245283018868,0.10868403596698113,18
9917,90,31,869,9,16,8,150.0,150.0,110.18888888888888,0.10760633680555555,18
9612,87,32,868,8,12,6,200.0,200.0,110.48275862068965,0.10789331896551724,18
12045,109,37,863,8,12,6,200.0,200.0,110.5045871559633,0.10791463589449542,18
10739,94,32,868,8,12,6,200.0,200.0,114.24468085106383,0.11156707114361702,18
9419,85,31,869,8,12,6,200.0,200.0,110.81176470588235,0.10821461397058824,18
11908,107,36,864,8,12,6,200.0,200.0,111.28971962616822,0.1086813668224299,18
8747,77,27,873,8,12,6,200.0,200.0,113.59740259740259,0.11093496347402597,18
8385,73,25,875,8,12,6,200.0,200.0,114.86301369863014,0.1121709118150685,18
13196,112,37,863,10,12,6,200.0,200.0,117.82142857142857,0.11505998883928571,18
8296,75,26,874,8,12,6,200.0,200.0,110.61333333333333,0.10802083333333333,18
11826,110,37,863,9,16,8,151.25,152.25,107.50909090909092,0.1049893465909091,18
8289,81,29,871,8,12,6,200.0,200.0,102.33333333333333,0.09993489583333333,18
9943,94,32,868,10,20,8,120.0,198.33333333333334,105.77659574468085,0.10329745678191489,18
11566,111,40,860,8,12,6,150.0,200.0,104.1981981981982,0.10175605292792793,18
8852,83,33,867,8,12,6,120.2,200.0,106.65060240963855,0.10415097891566265,18
8698,86,34,866,8,12,6,200.0,200.0,101.13953488372093,0.09876907703488372,18
11655,109,38,862,8,12,6,200.0,199.66666666666666,106.92660550458716,0.1044205131880734,18
8038,78,42,858,8,12,6,150.0,199.66666666666666,103.05128205128206,0.10063601762820513,18
9216,86,47,853,8,12,6,200.0,200.0,107.16279069767442,0.10465116279069768,18
11326,109,53,847,9,16,7,151.25,202.0,103.90825688073394,0.10147290711009174,18
9094,85,46,854,9,16,8,150.0,150.0,106.98823529411764,0.10448069852941176,18
10671,102,50,850,8,12,6,200.0,200.0,104.61764705882354,0.10216567095588236,18
8626,79,45,855,8,12,6,150.0,200.0,109.18987341772151,0.10663073575949367,18
7742,75,42,858,8,12,6,200.0,200.0,103.22666666666667,0.10080729166666667,18
11836,111,55,845,8,12,6,200.0,200.0,106.63063063063063,0.10413147522522523,18
9422,94,51,849,8,12,6,150.0,200.0,100.23404255319149,0.09788480718085106,18
9523,90,49,851,9,16,8,121.0,151.0,105.81111111111112,0.10333116319444445,18
10734,103,50,850,8,12,6,150.0,200.0,104.2135922330097,0.10177108616504854,18
10172,92,48,852,8,12,6,200.0,200.0,110.56521739130434,0.10797384510869565,18
9058,89,49,851,9,16,8,150.0,150.25,101.7752808988764,0.09938992275280899,18
12841,113,53,847,11,16,7,150.0,199.66666666666666,113.63716814159292,0.11097379701327434,18
8675,81,42,858,8,12,6,150.25,200.0,107.09876543209876,0.10458863811728394,18
11543,106,50,850,8,12,6,200.0,199.66666666666666,108.89622641509433,0.10634397110849056,18
8002,78,41,859,8,12,6,200.0,200.0,102.58974358974359,0.10018529647435898,18
8860,83,41,859,8,12,6,200.0,200.0,106.74698795180723,0.10424510542168675,18
10955,101,48,852,8,12,6,150.25,200.0,108.46534653465346,0.10592318997524752,18
9556,87,37,863,8,12,6,200.0,199.66666666666666,109.83908045977012,0.10726472701149425,18
8775,85,38,862,8,12,6,200.0,200.0,103.23529411764706,0.1008157169117647,18
11717,109,53,847,8,12,6,200.0,200.33333333333334,107.4954128440367,0.10497598910550458,18
9132,86,36,864,8,12,6,200.0,200.0,106.18604651162791,0.10369731104651163,18
8729,80,35,865,8,12,6,200.0,200.0,109.1125,0.10655517578125,18
11723,105,49,851,8,12,6,200.0,200.0,111.64761904761905,0.10903087797619047,18
9634,86,38,862,8,12,6,150.0,200.0,112.02325581395348,0.10939771075581395,18
11619,113,53,847,8,12,6,200.0,200.0,102.82300884955752,0.10041309457964602,18
9281,88,39,861,8,12,6,200.0,200.0,105.4659090909091,0.10299405184659091,18
7915,77,34,866,8,12,6,200.0,200.0,102.79220779220779,0.10038301542207792,18
11564,108,51,849,8,12,6,200.0,200.0,107.07407407407408,0.10456452546296297,18
8924,87,39,861,8,12,6,200.0,200.0,102.57471264367815,0.10017061781609195,18
8836,83,38,862,8,12,6,200.0,200.0,106.4578313253012,0.10396272590361445,18
10836,104,49,851,8,12,6,200.0,200.0,104.1923076923077,0.10175030048076923,18
8995,80,35,865,8,12,6,200.0,200.0,112.4375,0.10980224609375,18
9641,86,37,863,10,12,6,200.0,200.0,112.1046511627907,0.1094771984011628,18
11671,109,51,849,8,12,6,200.0,200.0,107.07339449541284,0.1045638618119266,18
9097,81,36,864,8,12,6,200.0,200.0,112.30864197530865,0.10967640817901235,18
11254,104,49,851,8,12,6,200.0,200.0,108.21153846153847,0.10567533052884616,18
8285,81,35,865,8,12,6,200.0,200.0,102.28395061728395,0.09988667052469136,18
9762,91,37,863,9,16,7,150.0,200.0,107.27472527472527,0.1047604739010989,18
11595,107,45,855,9,16,7,151.25,201.66666666666666,108.3644859813084,0.10582469334112149,18
8734,82,35,865,8,12,6,200.0,200.0,106.51219512195122,0.10401581554878049,18
9423,89,38,862,8,12,6,200.0,200.0,105.87640449438203,0.10339492626404495,18
12010,108,47,853,8,12,6,200.0,200.0,111.20370370370371,0.10859736689814815,18
8654,79,33,867,8,12,6,200.0,200.0,109.54430379746836,0.1069768591772152,18
8530,79,33,867,8,12,6,200.0,200.0,107.9746835443038,0.10544402689873418,18
10990,106,47,853,8,12,6,200.0,200.0,103.67924528301887,0.10124926297169812,18
9446,84,29,871,9,16,7,150.0,198.33333333333334,112.45238095238095,0.10981677827380952,18
11423,106,37,863,8,12,6,200.0,200.0,107.76415094339623,0.10523842865566038,18
8992,83,29,871,8,12,6,200.0,200.0,108.33734939759036,0.10579819277108433,18
8691,81,29,871,8,12,6,200.0,200.0,107.29629629629629,0.10478153935185185,18
11648,104,35,865,8,12,6,200.0,200.0,112.0,0.109375,18
9448,89,31,869,9,16,8,150.0,150.0,106.15730337078652,0.10366924157303371,18
8650,79,27,873,8,12,6,200.0,200.0,109.49367088607595,0.10692741297468354,18
10911,105,35,865,8,12,6,200.0,200.0,103.91428571428571,0.10147879464285714,18
8888,79,28,872,8,12,6,200.0,200.0,112.50632911392405,0.10986946202531646,18
7943,77,27,873,8,12,6,200.0,200.0,103.15584415584415,0.10073812905844155,18
12958,110,38,862,10,12,6,200.0,200.0,117.8,0.1150390625,18
8324,83,29,871,8,12,6,200.0,200.0,100.28915662650603,0.09793862951807229,18
11329,105,35,865,8,12,6,200.0,200.0,107.8952380952381,0.10536644345238096,18
8502,79,28,872,8,12,6,200.0,200.0,107.62025316455696,0.10509790348101265,18
8577,80,28,872,8,12,6,200.0,200.0,107.2125,0.10469970703125,18
11671,109,37,863,8,12,6,200.0,200.0,107.07339449541284,0.1045638618119266,18
10636,96,33,867,9,16,8,150.0,150.0,110.79166666666667,0.10819498697916667,18
8868,83,30,870,8,12,6,200.0,200.0,106.8433734939759,0.10433923192771084,18
11644,104,35,865,8,12,6,200.0,200.0,111.96153846153847,0.10933743990384616,18
9512,85,29,871,9,16,8,151.25,151.25,111.90588235294118,0.10928308823529412,18
11558,103,34,866,8,12,6,200.0,200.0,112.2135922330097,0.10958358616504854,18
9204,90,32,868,8,12,6,200.0,200.0,102.26666666666667,0.09986979166666667,18
9385,84,30,870,8,12,6,200.0,200.0,111.72619047619048,0.10910760788690477,18
11962,112,39,861,8,12,6,200.0,200.0,106.80357142857143,0.10430036272321429,18
8184,75,26,874,8,12,6,200.0,200.0,109.12,0.1065625,18
8826,86,30,870,8,12,6,200.0,200.0,102.62790697674419,0.10022256540697674,18
11609,104,34,866,8,12,6,200.0,200.0,111.625,0.1090087890625,18
9085,81,29,871,8,12,6,200.0,200.0,112.1604938271605,0.10953173225308642,18
11053,102,34,866,8,12,6,200.0,200.0,108.36274509803921,0.10582299325980392,18
9453,88,31,869,8,12,6,200.0,200.0,107.42045454545455,0.10490278764204546,18
8333,77,27,873,8,12,6,200.0,200.0,108.22077922077922,0.10568435470779221,18
11894,114,37,863,9,16,8,151.25,151.25,104.33333333333333,0.10188802083333333,18
10616,94,32,868,11,16,8,151.25,151.25,112.93617021276596,0.11028922872340426,18
11076,107,36,864,8,12,6,200.0,200.0,103.51401869158879,0.10108790887850468,18
9101,81,29,871,8,12,6,200.0,200.0,112.35802469135803,0.10972463348765432,18
10416,96,36,864,8,12,6,200.0,200.0,108.5,0.10595703125,18
11720,108,41,859,8,12,6,200.0,200.0,108.51851851851852,0.10597511574074074,18
8766,82,29,871,8,12,6,200.0,200.0,106.90243902439025,0.1043969131097561,18
11242,104,35,865,8,12,6,200.0,200.0,108.09615384615384,0.10556265024038461,18
9097,81,29,871,8,12,6,200.0,200.0,112.30864197530865,0.10967640817901235,18
9752,87,31,869,8,12,6,200.0,200.0,112.0919540229885,0.10946479885057471,18
11928,107,36,864,8,12,6,200.0,200.0,111.4766355140187,0.10886390186915888,18
8755,77,27,873,8,12,6,200.0,200.0,113.7012987012987,0.11103642451298701,18
8511,74,26,874,8,12,6,200.0,200.0,115.01351351351352,0.11231788429054054,18
11620,108,37,863,8,12,6,200.0,200.0,107.5925925925926,0.1050708912037037,18
8436,86,31,869,8,12,6,200.0,200.0,98.09302325581395,0.09579396802325581,18
11237,103,35,865,9,16,7,150.0,198.33333333333334,109.09708737864078,0.10654012439320389,18
40029,339,92,808,16,28,6,88.625,200.0,118.07964601769912,0.1153121543141593,18
7603,70,28,872,10,12,4,150.25,150.0,108.61428571428571,0.10606863839285714,18
5409,50,19,881,7,8,4,150.0,150.0,108.18,0.10564453125,18
12926,117,38,862,9,16,8,150.0,150.0,110.47863247863248,0.10788928952991453,18
11398,103,29,871,7,8,4,150.0,150.0,110.66019417475728,0.1080665958737864,18
11307,107,35,865,8,12,6,200.0,200.0,105.67289719626169,0.1031961886682243,18
11886,116,41,859,8,12,6,200.0,200.0,102.46551724137932,0.10006398168103449,18
9981,83,30,870,10,12,6,200.0,200.0,120.25301204819277,0.11743458207831325,18
10391,94,32,868,9,16,8,150.0,150.0,110.54255319148936,0.10795171210106383,18
14146,129,40,860,8,12,6,200.0,200.0,109.65891472868218,0.10708878391472869,18
8703,81,29,871,8,12,6,200.0,200.0,107.44444444444444,0.10492621527777778,18
13289,123,40,860,8,12,6,150.0,200.0,108.04065040650407,0.10550844766260163,18
8868,83,32,868,8,12,6,199.66666666666666,199.66666666666666,106.8433734939759,0.10433923192771084,18
9775,92,37,863,8,12,6,200.0,200.0,106.25,0.103759765625,18
11455,102,37,863,8,12,6,200.0,200.0,112.30392156862744,0.10967179840686274,18
9844,90,36,864,8,12,6,200.0,200.0,109.37777777777778,0.10681423611111111,18
9061,81,32,868,8,12,6,200.0,200.0,111.8641975308642,0.10924238040123457,18
11779,109,54,846,8,12,6,120.2,200.0,108.06422018348624,0.10553146502293578,18
8762,82,45,855,8,12,6,200.0,200.33333333333334,106.85365853658537,0.10434927591463415,18
8818,78,44,856,8,12,6,200.0,200.0,113.05128205128206,0.11040164262820513,18
12319,111,55,845,9,16,8,150.0,150.0,110.98198198198199,0.10838084177927929,18
8995,80,46,854,8,12,6,150.0,200.0,112.4375,0.10980224609375,18
11959,108,52,848,8,12,6,150.0,199.66666666666666,110.73148148148148,0.10813621238425926,18
10977,97,50,850,8,12,6,200.0,200.0,113.16494845360825,0.1105126449742268,18
9662,87,47,853,9,16,7,150.0,198.66666666666666,111.05747126436782,0.1084545617816092,18
11900,107,55,845,8,12,6,150.0,200.0,111.21495327102804,0.10860835280373832,18
8639,85,48,852,8,12,6,200.0,200.33333333333334,101.63529411764706,0.09925321691176471,18
9345,84,48,852,8,12,6,150.25,200.0,111.25,0.108642578125,18
12326,115,57,843,8,12,6,200.0,200.33333333333334,107.18260869565218,0.10467051630434783,18
10277,86,48,852,10,12,6,120.4,199.66666666666666,119.5,0.11669921875,18
8735,77,42,858,8,12,6,150.0,199.66666666666666,113.44155844155844,0.11078277191558442,18
11612,104,49,851,8,12,6,150.0,200.0,111.65384615384616,0.10903695913461539,18
8896,79,43,857,8,12,6,200.0,200.0,112.60759493670886,0.10996835443037975,18
11889,106,51,849,8,12,6,200.0,200.33333333333334,112.16037735849056,0.10953161851415094,18
9431,85,40,860,8,12,6,200.0,200.0,110.95294117647059,0.10835248161764706,18
2699718,24504,9419,-8519,505,3220,1567,-303.92967818831943,-330.73540856031127,110.17458374142997,0.1075923669349902,18
72,1,1,899,2,1,0,0,0,72.0,0.0703125,18
72,1,0,900,2,1,0,0,0,72.0,0.0703125,18
136,1,0,900,2,1,0,0.0,0,136.0,0.1328125,18
526,1,0,900,2,1,0,0.0,0,526.0,0.513671875,18
90,1,0,900,2,0,1,0,0,90.0,0.087890625,18
90,1,0,900,2,0,1,0,0.0,90.0,0.087890625,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
187,1,1,899,2,0,0,0,0,187.0,0.1826171875,18
142,1,0,900,1,0,0,0,0,142.0,0.138671875,18
187,1,0,900,2,0,0,0,0,187.0,0.1826171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
130,1,0,900,1,0,0,0,0,130.0,0.126953125,18
171,1,0,900,2,0,0,0,0,171.0,0.1669921875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
80,1,0,900,1,0,0,0,0,80.0,0.078125,18
123,1,0,900,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
92,1,0,900,1,0,0,0,0,92.0,0.08984375,18
139,1,0,900,2,0,0,0,0,139.0,0.1357421875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
92,1,0,900,1,0,0,0,0,92.0,0.08984375,18
139,1,0,900,2,0,0,0,0,139.0,0.1357421875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
82,1,0,900,1,0,0,0,0,82.0,0.080078125,18
123,1,0,900,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
72,1,1,899,2,1,0,0,0,72.0,0.0703125,18
72,1,0,900,2,1,0,0,0,72.0,0.0703125,18
136,1,0,900,2,1,0,0.0,0,136.0,0.1328125,18
526,1,0,900,2,1,0,0.0,0,526.0,0.513671875,18
90,1,0,900,2,0,1,0,0,90.0,0.087890625,18
90,1,0,900,2,0,1,0,0.0,90.0,0.087890625,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
72,1,1,899,2,1,0,0,0,72.0,0.0703125,18
72,1,0,900,2,1,0,0,0,72.0,0.0703125,18
136,1,0,900,2,1,0,0.0,0,136.0,0.1328125,18
554,1,0,900,2,1,0,0.0,0,554.0,0.541015625,18
90,1,0,900,2,0,1,0,0,90.0,0.087890625,18
90,1,0,900,2,0,1,0,0.0,90.0,0.087890625,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
187,1,1,899,2,0,0,0,0,187.0,0.1826171875,18
142,1,0,900,1,0,0,0,0,142.0,0.138671875,18
187,1,0,900,2,0,0,0,0,187.0,0.1826171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
130,1,0,900,1,0,0,0,0,130.0,0.126953125,18
171,1,0,900,2,0,0,0,0,171.0,0.1669921875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
80,1,0,900,1,0,0,0,0,80.0,0.078125,18
123,1,0,900,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
92,1,0,900,1,0,0,0,0,92.0,0.08984375,18
139,1,0,900,2,0,0,0,0,139.0,0.1357421875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
92,1,0,900,1,0,0,0,0,92.0,0.08984375,18
139,1,0,900,2,0,0,0,0,139.0,0.1357421875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
82,1,0,900,1,0,0,0,0,82.0,0.080078125,18
123,1,0,900,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
72,1,1,899,2,1,0,0,0,72.0,0.0703125,18
72,1,0,900,2,1,0,0,0,72.0,0.0703125,18
136,1,0,900,2,1,0,0.0,0,136.0,0.1328125,18
542,1,0,900,2,1,0,0.0,0,542.0,0.529296875,18
90,1,0,900,2,0,1,0,0,90.0,0.087890625,18
90,1,0,900,2,0,1,0,0.0,90.0,0.087890625,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
130,1,0,900,1,0,0,0,0,130.0,0.126953125,18
171,1,0,900,2,0,0,0,0,171.0,0.1669921875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
72,1,1,899,2,1,0,0,0,72.0,0.0703125,18
72,1,0,900,2,1,0,0,0,72.0,0.0703125,18
136,1,0,900,2,1,0,0.0,0,136.0,0.1328125,18
90,1,0,900,2,0,1,0,0,90.0,0.087890625,18
526,1,0,900,2,1,0,0.0,0,526.0,0.513671875,18
90,1,0,900,2,0,1,0,0.0,90.0,0.087890625,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
187,1,1,899,2,0,0,0,0,187.0,0.1826171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
142,1,0,900,1,0,0,0,0,142.0,0.138671875,18
130,1,0,900,1,0,0,0,0,130.0,0.126953125,18
283,1,0,900,2,0,0,0,0,283.0,0.2763671875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
80,1,0,900,1,0,0,0,0,80.0,0.078125,18
123,1,0,900,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
92,1,0,900,1,0,0,0,0,92.0,0.08984375,18
139,1,0,900,2,0,0,0,0,139.0,0.1357421875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
92,1,0,900,1,0,0,0,0,92.0,0.08984375,18
139,1,0,900,2,0,0,0,0,139.0,0.1357421875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
82,1,0,900,1,0,0,0,0,82.0,0.080078125,18
123,1,0,900,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
72,1,1,899,2,1,0,0,0,72.0,0.0703125,18
72,1,0,900,2,1,0,0,0,72.0,0.0703125,18
136,1,0,900,2,1,0,0.0,0,136.0,0.1328125,18
542,1,0,900,2,1,0,0.0,0,542.0,0.529296875,18
90,1,0,900,2,0,1,0,0,90.0,0.087890625,18
90,1,0,900,2,0,1,0,0.0,90.0,0.087890625,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
123,1,1,899,2,0,0,0,0,123.0,0.1201171875,18
54,1,0,900,2,0,0,0,0,54.0,0.052734375,18
